Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2017,201704,April 2017,6,1,2,Exports,826,United Kingdom,,410,Rep. of Korea,,,,,,,,,950611,Skis; for snow,0,,,,,,647,,64450,,,0
HS,2017,201704,April 2017,6,1,2,Exports,826,United Kingdom,,376,Israel,,,,,,,,,950611,Skis; for snow,0,,,,,,12,,1136,,,0
HS,2017,201704,April 2017,6,1,2,Exports,826,United Kingdom,,579,Norway,,,,,,,,,950611,Skis; for snow,0,,,,,,2,,1210,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,246,Finland,,,,,,,,,950611,Skis; for snow,0,,,,,,1,,1,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,191,Croatia,,,,,,,,,950611,Skis; for snow,0,,,,,,3,,38,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,950611,Skis; for snow,0,,,,,,9,,71,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,208,Denmark,,,,,,,,,950611,Skis; for snow,0,,,,,,13,,764,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,40,Austria,,,,,,,,,950611,Skis; for snow,0,,,,,,45,,1848,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,442,Luxembourg,,,,,,,,,950611,Skis; for snow,0,,,,,,1,,171,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,950611,Skis; for snow,0,,,,,,28,,2604,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,950611,Skis; for snow,0,,,,,,1,,20,,,0
HS,2017,201712,December 2017,6,1,1,Imports,826,United Kingdom,,0,World,,,,,,,,,950611,Skis; for snow,0,,,,,,50361,,987763,,,0
HS,2017,201712,December 2017,6,1,1,Imports,826,United Kingdom,,251,France,,,,,,,,,950611,Skis; for snow,0,,,,,,27427,,655510,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,10,Antarctica,,,,,,,,,950611,Skis; for snow,0,,,,,,540,,7435,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,352,Iceland,,,,,,,,,950611,Skis; for snow,0,,,,,,32,,2306,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,710,South Africa,,,,,,,,,950611,Skis; for snow,0,,,,,,57,,1897,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,404,Kenya,,,,,,,,,950611,Skis; for snow,0,,,,,,4000,,1021,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,757,Switzerland,,,,,,,,,950611,Skis; for snow,0,,,,,,181,,12157,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,950611,Skis; for snow,0,,,,,,811,,53665,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,950611,Skis; for snow,0,,,,,,2,,97,,,0
HS,2017,201712,December 2017,6,1,1,Imports,826,United Kingdom,,40,Austria,,,,,,,,,950611,Skis; for snow,0,,,,,,4622,,220317,,,0
HS,2017,201712,December 2017,6,1,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,950611,Skis; for snow,0,,,,,,872,,24791,,,0
HS,2017,201712,December 2017,6,1,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,950611,Skis; for snow,0,,,,,,892,,22863,,,0
HS,2017,201712,December 2017,6,1,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,950611,Skis; for snow,0,,,,,,70,,4457,,,0
HS,2017,201712,December 2017,6,1,1,Imports,826,United Kingdom,,724,Spain,,,,,,,,,950611,Skis; for snow,0,,,,,,432,,13261,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,579,Norway,,,,,,,,,950611,Skis; for snow,0,,,,,,75,,34259,,,0
HS,2017,201705,May 2017,6,1,1,Imports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,950611,Skis; for snow,0,,,,,,5,,122,,,0
HS,2017,201705,May 2017,6,1,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,950611,Skis; for snow,0,,,,,,9,,334,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,392,Japan,,,,,,,,,950611,Skis; for snow,0,,,,,,1,,2028,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,410,Rep. of Korea,,,,,,,,,950611,Skis; for snow,0,,,,,,239,,27834,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,554,New Zealand,,,,,,,,,950611,Skis; for snow,0,,,,,,3,,1229,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,300,Greece,,,,,,,,,950611,Skis; for snow,0,,,,,,4,,48,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,270,Gambia,,,,,,,,,950611,Skis; for snow,0,,,,,,2000,,2458,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,196,Cyprus,,,,,,,,,950611,Skis; for snow,0,,,,,,6,,85,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,100,Bulgaria,,,,,,,,,950611,Skis; for snow,0,,,,,,3,,160,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,124,Canada,,,,,,,,,950611,Skis; for snow,0,,,,,,12,,2335,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,470,Malta,,,,,,,,,950611,Skis; for snow,0,,,,,,6,,28,,,0
HS,2017,201701,January 2017,6,1,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,950611,Skis; for snow,0,,,,,,3,,726,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,950611,Skis; for snow,0,,,,,,25,,492,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,950611,Skis; for snow,0,,,,,,25,,297,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,950611,Skis; for snow,0,,,,,,14,,437,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,950611,Skis; for snow,0,,,,,,37,,1360,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,950611,Skis; for snow,0,,,,,,6,,676,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,950611,Skis; for snow,0,,,,,,47,,1405,,,0
HS,2017,201711,November 2017,6,1,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,950611,Skis; for snow,0,,,,,,11,,218,,,0
HS,2017,201711,November 2017,6,1,2,Exports,826,United Kingdom,,757,Switzerland,,,,,,,,,950611,Skis; for snow,0,,,,,,26,,2265,,,0
HS,2017,201712,December 2017,6,1,2,Exports,826,United Kingdom,,0,World,,,,,,,,,950611,Skis; for snow,0,,,,,,2990,,170306,,,0
HS,2017,201712,December 2017,6,1,2,Exports,826,United Kingdom,,251,France,,,,,,,,,950611,Skis; for snow,0,,,,,,58,,3565,,,0
HS,2017,201712,December 2017,6,1,2,Exports,826,United Kingdom,,344,"China, Hong Kong SAR",,,,,,,,,950611,Skis; for snow,0,,,,,,47,,9655,,,0
HS,2017,201712,December 2017,6,1,2,Exports,826,United Kingdom,,352,Iceland,,,,,,,,,950611,Skis; for snow,0,,,,,,234,,8802,,,0
HS,2017,201712,December 2017,6,1,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,950611,Skis; for snow,0,,,,,,54,,3129,,,0
HS,2017,201712,December 2017,6,1,2,Exports,826,United Kingdom,,842,United States of America,,,,,,,,,950611,Skis; for snow,0,,,,,,441,,42716,,,0
HS,2017,201712,December 2017,6,1,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,950611,Skis; for snow,0,,,,,,51,,1048,,,0
HS,2017,201712,December 2017,6,1,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,950611,Skis; for snow,0,,,,,,23,,970,,,0
HS,2017,201712,December 2017,6,1,2,Exports,826,United Kingdom,,392,Japan,,,,,,,,,950611,Skis; for snow,0,,,,,,141,,10316,,,0
HS,2017,201712,December 2017,6,1,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,950611,Skis; for snow,0,,,,,,49,,1086,,,0
HS,2017,201712,December 2017,6,1,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,950611,Skis; for snow,0,,,,,,31,,1149,,,0
HS,2017,201712,December 2017,6,1,2,Exports,826,United Kingdom,,554,New Zealand,,,,,,,,,950611,Skis; for snow,0,,,,,,26,,5228,,,0
HS,2017,201707,July 2017,6,1,2,Exports,826,United Kingdom,,0,World,,,,,,,,,950611,Skis; for snow,0,,,,,,23576,,208113,,,0
HS,2017,201707,July 2017,6,1,2,Exports,826,United Kingdom,,251,France,,,,,,,,,950611,Skis; for snow,0,,,,,,262,,3406,,,0
HS,2017,201707,July 2017,6,1,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,950611,Skis; for snow,0,,,,,,206,,3442,,,0
HS,2017,201707,July 2017,6,1,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,950611,Skis; for snow,0,,,,,,11,,116,,,0
HS,2017,201707,July 2017,6,1,2,Exports,826,United Kingdom,,442,Luxembourg,,,,,,,,,950611,Skis; for snow,0,,,,,,5,,134,,,0
HS,2017,201707,July 2017,6,1,2,Exports,826,United Kingdom,,246,Finland,,,,,,,,,950611,Skis; for snow,0,,,,,,4,,65,,,0
HS,2017,201707,July 2017,6,1,2,Exports,826,United Kingdom,,292,Gibraltar,,,,,,,,,950611,Skis; for snow,0,,,,,,100,,11555,,,0
HS,2017,201707,July 2017,6,1,2,Exports,826,United Kingdom,,156,China,,,,,,,,,950611,Skis; for snow,0,,,,,,175,,1299,,,0
HS,2017,201707,July 2017,6,1,2,Exports,826,United Kingdom,,566,Nigeria,,,,,,,,,950611,Skis; for snow,0,,,,,,3000,,390,,,0
HS,2017,201707,July 2017,6,1,2,Exports,826,United Kingdom,,579,Norway,,,,,,,,,950611,Skis; for snow,0,,,,,,39,,1273,,,0
HS,2017,201707,July 2017,6,1,2,Exports,826,United Kingdom,,757,Switzerland,,,,,,,,,950611,Skis; for snow,0,,,,,,16,,1850,,,0
HS,2017,201707,July 2017,6,1,2,Exports,826,United Kingdom,,780,Trinidad and Tobago,,,,,,,,,950611,Skis; for snow,0,,,,,,52,,1299,,,0
HS,2017,201707,July 2017,6,1,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,950611,Skis; for snow,0,,,,,,120,,1948,,,0
HS,2017,201702,February 2017,6,1,2,Exports,826,United Kingdom,,0,World,,,,,,,,,950611,Skis; for snow,0,,,,,,17429,,138589,,,0
HS,2017,201702,February 2017,6,1,2,Exports,826,United Kingdom,,40,Austria,,,,,,,,,950611,Skis; for snow,0,,,,,,9,,350,,,0
HS,2017,201702,February 2017,6,1,2,Exports,826,United Kingdom,,251,France,,,,,,,,,950611,Skis; for snow,0,,,,,,464,,10673,,,0
HS,2017,201702,February 2017,6,1,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,950611,Skis; for snow,0,,,,,,105,,5019,,,0
HS,2017,201702,February 2017,6,1,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,950611,Skis; for snow,0,,,,,,36,,1457,,,0
HS,2017,201702,February 2017,6,1,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,950611,Skis; for snow,0,,,,,,104,,7548,,,0
HS,2017,201702,February 2017,6,1,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,950611,Skis; for snow,0,,,,,,162,,2336,,,0
HS,2017,201702,February 2017,6,1,2,Exports,826,United Kingdom,,842,United States of America,,,,,,,,,950611,Skis; for snow,0,,,,,,699,,35265,,,0
HS,2017,201702,February 2017,6,1,2,Exports,826,United Kingdom,,376,Israel,,,,,,,,,950611,Skis; for snow,0,,,,,,183,,1457,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,950611,Skis; for snow,0,,,,,,13,,402,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,842,United States of America,,,,,,,,,950611,Skis; for snow,0,,,,,,363,,34616,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,950611,Skis; for snow,0,,,,,,34,,613,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,950611,Skis; for snow,0,,,,,,294,,34632,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,246,Finland,,,,,,,,,950611,Skis; for snow,0,,,,,,13,,59,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,251,France,,,,,,,,,950611,Skis; for snow,0,,,,,,98,,2984,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,0,World,,,,,,,,,950611,Skis; for snow,0,,,,,,18614,,248122,,,0
HS,2017,201702,February 2017,6,1,2,Exports,826,United Kingdom,,470,Malta,,,,,,,,,950611,Skis; for snow,0,,,,,,6,,14,,,0
HS,2017,201702,February 2017,6,1,2,Exports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,950611,Skis; for snow,0,,,,,,5,,112,,,0
HS,2017,201702,February 2017,6,1,2,Exports,826,United Kingdom,,208,Denmark,,,,,,,,,950611,Skis; for snow,0,,,,,,13,,956,,,0
HS,2017,201702,February 2017,6,1,2,Exports,826,United Kingdom,,246,Finland,,,,,,,,,950611,Skis; for snow,0,,,,,,6,,12,,,0
HS,2017,201702,February 2017,6,1,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,950611,Skis; for snow,0,,,,,,12,,549,,,0
HS,2017,201702,February 2017,6,1,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,950611,Skis; for snow,0,,,,,,7,,397,,,0
HS,2017,201702,February 2017,6,1,2,Exports,826,United Kingdom,,554,New Zealand,,,,,,,,,950611,Skis; for snow,0,,,,,,29,,2920,,,0
HS,2017,201702,February 2017,6,1,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,950611,Skis; for snow,0,,,,,,11,,318,,,0
HS,2017,201702,February 2017,6,1,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,950611,Skis; for snow,0,,,,,,1,,51,,,0
HS,2017,201702,February 2017,6,1,2,Exports,826,United Kingdom,,642,Romania,,,,,,,,,950611,Skis; for snow,0,,,,,,11,,378,,,0
HS,2017,201703,March 2017,6,1,1,Imports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,950611,Skis; for snow,0,,,,,,48,,2216,,,0
HS,2017,201703,March 2017,6,1,1,Imports,826,United Kingdom,,372,Ireland,,,,,,,,,950611,Skis; for snow,0,,,,,,2,,70,,,0
HS,2017,201703,March 2017,6,1,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,950611,Skis; for snow,0,,,,,,34,,2171,,,0
HS,2017,201703,March 2017,6,1,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,950611,Skis; for snow,0,,,,,,53,,2589,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,950611,Skis; for snow,0,,,,,,2,,3,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,579,Norway,,,,,,,,,950611,Skis; for snow,0,,,,,,205,,5114,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,428,Latvia,,,,,,,,,950611,Skis; for snow,0,,,,,,2,,3,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,950611,Skis; for snow,0,,,,,,14,,278,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,208,Denmark,,,,,,,,,950611,Skis; for snow,0,,,,,,5,,328,,,0
HS,2017,201701,January 2017,6,1,1,Imports,826,United Kingdom,,124,Canada,,,,,,,,,950611,Skis; for snow,0,,,,,,1000,,3487,,,0
HS,2017,201701,January 2017,6,1,1,Imports,826,United Kingdom,,842,United States of America,,,,,,,,,950611,Skis; for snow,0,,,,,,32,,1272,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,36,Australia,,,,,,,,,950611,Skis; for snow,0,,,,,,470,,19568,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,642,Romania,,,,,,,,,950611,Skis; for snow,0,,,,,,11,,10,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,404,Kenya,,,,,,,,,950611,Skis; for snow,0,,,,,,2433,,31722,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,56,Belgium,,,,,,,,,950611,Skis; for snow,0,,,,,,1935,,5997,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,72,Botswana,,,,,,,,,950611,Skis; for snow,0,,,,,,7,,3232,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,376,Israel,,,,,,,,,950611,Skis; for snow,0,,,,,,250,,2715,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,288,Ghana,,,,,,,,,950611,Skis; for snow,0,,,,,,10000,,10344,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,757,Switzerland,,,,,,,,,950611,Skis; for snow,0,,,,,,38,,5310,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,834,United Rep. of Tanzania,,,,,,,,,950611,Skis; for snow,0,,,,,,1900,,2457,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,634,Qatar,,,,,,,,,950611,Skis; for snow,0,,,,,,250,,3116,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,344,"China, Hong Kong SAR",,,,,,,,,950611,Skis; for snow,0,,,,,,142,,78145,,,0
HS,2017,201705,May 2017,6,1,2,Exports,826,United Kingdom,,124,Canada,,,,,,,,,950611,Skis; for snow,0,,,,,,31,,2595,,,0
HS,2017,201703,March 2017,6,1,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,950611,Skis; for snow,0,,,,,,10,,633,,,0
HS,2017,201703,March 2017,6,1,2,Exports,826,United Kingdom,,246,Finland,,,,,,,,,950611,Skis; for snow,0,,,,,,1,,224,,,0
HS,2017,201701,January 2017,6,1,1,Imports,826,United Kingdom,,757,Switzerland,,,,,,,,,950611,Skis; for snow,0,,,,,,5,,1152,,,0
HS,2017,201701,January 2017,6,1,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,950611,Skis; for snow,0,,,,,,103,,4870,,,0
